Date,Price,Close,High,Low,Open,Volume
2016-04-01,66.75530242919922,68.24473925150015,66.0035489413263,67.35223979711478,6645800,0
2016-04-04,66.67959594726562,67.58325533291959,66.31657855171588,66.97369920636392,6338500,0
2016-04-05,66.23163604736328,67.16781215103146,66.00402541350013,66.48837189670611,5577900,0
2016-04-06,67.43522644042969,67.89578696028224,66.45003436993713,66.87662657977789,4550500,0
2016-04-07,67.77543640136719,68.39567101250488,67.41484797177938,67.74000923427647,5609500,0
2016-04-08,69.24012756347656,69.64294128323348,67.55607814698753,68.1869912912495,7467300,0
2016-04-11,69.819580078125,70.17677679479429,68.9149507900229,69.40026734488221,5598600,0
2016-04-12,71.20079803466797,71.56478546621481,69.83705223731745,70.07971052501534,12334700,0
2016-04-13,72.12193298339844,72.99161657356433,71.63370606398387,71.729797806712,10425400,0
2016-04-18,70.99114990234375,73.10519062308538,70.71549335872737,72.14717601598878,14558100,0
2016-04-20,70.01567077636719,72.01420306745666,69.88560329688322,71.79775223861147,15538400,0
2016-04-21,67.81327819824219,70.0806756558951,67.41483373279326,69.98264372886949,18101800,0
2016-04-22,67.66429901123047,68.10350994618557,66.88633803397919,67.81328712116743,9793000,0
2016-04-25,66.52574157714844,68.13747759136903,66.28891128253662,67.93364550796983,6605600,0
2016-04-26,67.98654174804688,69.22604062202093,66.39178636351201,66.73102511757764,13350500,0
2016-04-27,67.4167709350586,68.34955526887329,67.12461536676636,67.94431271681876,7996400,0
2016-04-28,67.62496948242188,68.33256473147904,67.21633529958716,67.2648699117598,15367500,0
2016-04-29,66.28551483154297,67.7812610072049,65.95647318514285,67.55607190393974,7697200,0
2016-05-02,68.46604919433594,68.91496860469606,65.51775184249273,66.72133513617678,7833700,0
2016-05-03,67.8035888671875,69.16489844434369,67.36194896161032,68.91496067894018,9893900,0
2016-05-04,67.49977111816406,68.3296657293377,67.1076359727111,67.75504811350058,8851300,0
2016-05-05,69.45367431640625,69.73030098894101,67.57064312132823,67.91036333555745,9150400,0
2016-05-06,70.51116180419922,70.66209751287745,69.04162324874663,70.11368740386581,6698600,0
2016-05-09,71.61961364746094,72.31216126734816,70.2398576595464,70.85621171162974,8606200,0
2016-05-10,71.94625091552734,72.42865725011711,71.28816019609488,72.06952027440829,7833900,0
2016-05-11,72.63103485107422,72.7678930246956,70.61794375796482,71.7967783493974,8210500,0
2016-05-12,74.44902801513672,74.69022748085888,72.34712474066816,72.9916192511611,9471200,0
2016-05-13,74.02194213867188,75.8064522437004,73.67106214316833,74.88435365604876,16253100,0
2016-05-16,75.42887878417969,76.27284362171294,73.92197274273958,74.15638150112822,12775000,0
2016-05-17,75.30560302734375,75.94233666477838,75.02994652640908,75.94233666477838,6229000,0
2016-05-18,75.1517562866211,75.90350970967077,74.59315643233865,75.07119355708006,7226700,0
2016-05-19,75.10954284667969,75.90351417851285,74.79311250970358,75.32016563264446,7909300,0
2016-05-20,75.42304992675781,76.12869767215379,74.44416723439129,75.18524214151606,7481400,0
2016-05-23,74.28936004638672,76.04911417128592,72.82321300275991,75.71910241861686,10553200,0
2016-05-24,74.01612091064453,75.17553853822457,70.03555616320678,75.17553853822457,43044900,0
2016-05-25,71.21778106689453,73.76812213270557,70.41944060329253,73.76812213270557,20068600,0
2016-05-26,72.39322662353516,72.99161542975209,71.63273484141217,71.72979668267305,16384900,0
2016-05-27,74.42717742919922,75.1250643566867,72.47960184764237,73.21485613579138,13854900,0
2016-05-30,74.18988037109375,74.93289567869591,73.37406311512822,74.73877196041732,7632500,0
2016-05-31,73.659423828125,75.22408430778486,72.50630797710764,74.42913536051607,154592300,0
2016-06-01,74.17967987060547,74.92318382328621,72.60337092077854,73.06927073929585,9970900,0
2016-06-02,77.30655670166016,77.65064594879252,73.67105182498544,74.36796121825735,15882300,0
2016-06-03,76.67565155029297,78.57275242901308,76.50530643547839,77.65065387636857,13053400,0
2016-06-06,75.4579849243164,77.1561114953666,75.23377335927292,77.15562274273942,8372800,0
2016-06-07,74.61499786376953,76.2335319737169,74.25343936858019,75.70938916012098,14258800,0
2016-06-08,75.20417022705078,76.26944365324923,74.37622323887759,75.10758974138163,9940800,0
2016-06-09,74.92269134521484,75.61038859058655,74.64169557742687,75.61038859058655,3101200,0
2016-06-10,73.72589874267578,75.19301581702604,73.5254657098346,75.19301581702604,6892400,0
2016-06-13,72.80330657958984,73.36967463432033,72.31216940662092,73.28280255301853,9882200,0
2016-06-14,72.71887969970703,73.20516648152703,72.02099259346649,72.8072106533603,7466700,0
2016-06-15,74.26509094238281,74.62131019908537,72.6999418917807,72.70043064447684,4862300,0
2016-06-16,73.73173522949219,74.34469040952234,73.37453843457658,74.01079082859667,5810900,0
2016-06-17,73.09014129638672,74.25198798431401,72.55483857616649,73.93750522666257,6411800,0
2016-06-20,73.18427276611328,73.76810995289513,72.26362580092943,73.08866979704486,5460400,0
2016-06-21,73.82685089111328,74.59316328949618,73.04015158080695,73.57205522146222,4583500,0
2016-06-22,73.75890350341797,74.20296493380329,73.38035714807008,73.38035714807008,3036900,0
2016-06-23,74.70867156982422,75.12749560666134,73.5254679321892,73.5254679321892,3073000,0
2016-06-24,73.65260314941406,74.03891765013019,71.98603082617976,73.70987606808944,7542600,0
2016-06-27,74.69605255126953,74.85523782379435,73.10324453665793,73.10324453665793,6817400,0
2016-06-28,74.70623016357422,75.36917125266193,74.26313888853038,75.36917125266193,6163300,0
2016-06-29,74.6009292602539,75.15370114362891,74.45727299706694,74.73875751791853,1971000,0
2016-06-30,77.6186294555664,77.89331587230184,74.54511557419059,74.88386561994439,13410000,0
2016-07-01,79.27355194091797,79.98017723589979,77.60212145046864,78.13597267310558,11114200,0
2016-07-04,79.6341552734375,80.38639015099167,78.62129670735565,79.35412217740766,4235200,0
2016-07-05,79.30072784423828,79.78604443424058,78.72805782260043,79.63414602887364,4760300,0
2016-07-07,78.57907104492188,79.5914408532655,78.43153437046516,79.01925952070648,4457900,0
2016-07-08,79.66764068603516,79.96999348399127,78.31166292199121,78.62129517328665,5548200,0
2016-07-11,83.15900421142578,84.59068673202262,80.07772952381697,80.5581882290237,26266600,0
2016-07-12,83.73798370361328,84.54215220288224,83.18326421024595,84.25096667932404,9689300,0
2016-07-13,83.2347183227539,84.97895097792849,82.73241379734816,83.86175106755238,11805700,0
2016-07-14,84.2240982055664,84.72972565801822,83.29978634985017,83.73547248824678,9246500,0
2016-07-15,84.51456451416016,85.33978611046835,84.12599257044609,84.5135862102335,7148000,0
2016-07-18,85.49229431152344,85.83520461702739,84.99977763818639,85.38834953252515,7276700,0
2016-07-19,83.96085357666016,85.77694160791205,83.54265824834062,85.58168101669689,8582700,0
2016-07-20,83.93218994140625,85.02892790684066,83.42024795625703,84.18379191769067,6288900,0
2016-07-21,84.59031677246094,85.32957349092415,84.04486054655979,84.79577538482873,23674300,0
2016-07-22,85.85269927978516,86.21310051841817,84.35087675381499,84.58207517117036,7320400,0
2016-07-25,87.26951599121094,87.7197729018396,86.00520656297576,86.28205912579729,22901400,0
2016-07-26,95.66943359375,97.04449147437585,86.45691710431997,88.39879828166535,95646500,0
2016-07-27,95.13613891601562,96.53693677330524,92.4350861669083,96.17119191092316,38403300,0
2016-07-28,100.2200927734375,101.61117425558392,94.00927841092356,95.10262198645412,59563200,0
2016-07-29,100.76263427734376,101.7899126704105,99.5711787014072,100.93068761887372,28248400,0
2016-08-01,109.05472564697266,110.82661193229424,101.31926167303324,101.61117422435568,52960000,0
2016-08-02,106.31385040283205,114.3368541189646,104.91402349210168,109.7711542093286,40981800,0
2016-08-03,97.19700622558594,106.3711542303428,96.55975244571302,106.3711542303428,54461400,0
2016-08-04,96.84825134277344,100.22784600940628,94.45611346431784,98.35687720322618,38068700,0
2016-08-05,98.06255340576172,99.68969515838448,95.34692996528904,99.08546649711953,26812600,0
2016-08-08,97.47630310058594,99.8757269984478,96.88033810782964,99.7363260937476,16569600,0
2016-08-09,98.88923645019533,99.66832212463429,96.2683305785895,98.11404175729248,14404700,0
2016-08-10,97.12610626220705,99.76546659157742,96.1711926587863,98.59975812996775,11447200,0
2016-08-11,97.21353149414062,97.87604338684108,95.67576365307454,97.62736148320792,8901000,0
2016-08-12,98.64249420166016,99.07574942776922,96.96387292361617,97.34661209339149,7975400,0
2016-08-16,99.12044525146484,100.29975361638418,97.34127350936812,98.6978698211784,9063600,0
2016-08-17,99.1709442138672,99.57117425328892,98.44674736797158,99.08546120815092,3955200,0
2016-08-18,98.44965362548828,99.99325396982336,97.81288902316518,99.4191378676043,6188300,0
2016-08-19,98.92129516601562,99.47403686934469,98.35786623372172,99.08546493633531,4067600,0
2016-08-22,98.75664520263672,99.39633001738495,98.31901721847184,98.77364694013288,4942700,0
2016-08-23,97.53750610351562,99.4691821145061,96.31690885063404,99.4691821145061,6695400,0
2016-08-24,97.6633071899414,98.59004268307302,97.40004707372825,98.39576040818176,4375400,0
2016-08-25,99.95635223388672,100.464892409308,97.39567131618382,97.7254709149082,12545300,0
2016-08-26,101.81419372558594,103.16544627029414,100.51782995587408,100.59650930172356,9162400,0
2016-08-29,104.36613464355467,104.98833592487742,101.20463441511843,102.75745469408947,10646000,0
2016-08-30,104.69447326660156,106.27401149236336,103.99649795680702,105.61344148103692,13942300,0
2016-08-31,106.96470642089844,108.43981829628656,105.0213649406137,106.85687805738576,19100900,0
2016-09-01,108.41941833496094,109.38258823882455,106.85688161031403,107.15316689668931,12919100,0
2016-09-02,108.21493530273438,109.57687521147972,107.62430652976194,109.08144578836465,10016000,0
2016-09-06,109.43941497802734,109.76144002349687,108.5675608865682,108.8094465346462,7553400,0
2016-09-07,110.677490234375,114.0454273611091,109.71286777841848,109.7225767033636,25193400,0
2016-09-08,112.95743560791016,114.00657766646258,104.91402798179548,112.09286689615683,16049330,0
2016-09-09,112.05885314941406,115.00712730174284,111.18456823859272,113.75398683146432,7584160,0
2016-09-12,106.31287384033205,110.14514947538186,101.99973962182074,109.2660100482738,10346120,0
2016-09-14,106.95887756347656,107.6340184290045,103.74831389960208,107.1483053628292,10497610,0
2016-09-15,106.75973510742188,108.11973319639026,105.39973701845348,107.7214449183909,6615510,0
2016-09-16,105.67658233642578,108.5179989763988,104.98200888350418,107.73114627785124,8039660,0
2016-09-19,104.51573944091795,106.51688241706005,104.15631649660504,106.51688241706005,8248830,0
2016-09-20,104.4331512451172,105.78343281526216,102.00458620364893,102.00458620364893,5971260,0
2016-09-21,103.96688842773438,105.3900242243892,103.55889121074736,105.3900242243892,7228850,0
2016-09-22,109.572021484375,109.98488060290065,104.01546217926486,105.22974498505312,13636280,0
2016-09-23,109.43114471435548,111.1797071367409,108.63457565927716,110.58713666037129,11604320,0
2016-09-26,109.07171630859376,110.72799951169546,108.36743390074534,108.60543595240682,6485510,0
2016-09-27,106.72087860107422,109.77115615257956,106.0651629780833,109.77115615257956,9053720,0
2016-09-28,107.449462890625,108.20717421354628,106.08461013441496,107.34260540545462,8753570,0
2016-09-29,100.75145721435548,109.0911570375058,98.23061264011004,108.79972623481956,15500650,0
2016-09-30,102.57288360595705,103.558887966544,99.13889602013624,101.02346512250514,11517110,0
2016-10-03,105.56487274169922,105.8854451341424,103.77745227121537,103.84545180191,8814260,0
2016-10-04,105.27830505371094,106.5023040319476,104.13687640575706,106.07972863281518,4900220,0
2016-10-05,104.35545349121094,106.2594477894839,103.777453766283,105.8854466595788,7291610,0
2016-10-06,104.6468734741211,107.34258234098084,103.55401912902062,104.53030708726848,11826710,0
2016-10-07,105.15687561035156,105.8854451873286,104.52544716135954,105.56487279472438,6068850,0
2016-10-10,104.32630920410156,106.14287879161066,104.18545567189858,105.41430917152744,3824020,0
2016-10-13,102.38345336914062,105.39973475375176,101.04774244484192,105.39973475375176,9690240,0
2016-10-14,103.0974578857422,103.92317606842124,101.03803912602692,103.1460321593328,8194600,0
2016-10-17,104.80232238769533,105.39974745244278,102.1017586157507,103.42775336334915,9208790,0
2016-10-18,108.54228973388672,108.89685816513128,105.40944222095652,105.78829778560524,13562070,0
2016-10-19,108.6880111694336,109.76629473231073,107.94972525895174,109.12029548706322,6481410,0
2016-10-20,108.93572235107422,110.25686244107698,108.56658310087076,109.13972094287556,5359990,0
2016-10-21,110.1888656616211,110.64543712622056,108.343154541735,109.3825801990898,4660280,0
2016-10-24,109.66915893554688,110.95144123884718,109.30487410607071,110.40259046885092,3998320,0
2016-10-25,110.90773010253906,111.22830253486754,108.32374020325211,109.5768809203048,4172010,0
2016-10-26,111.55856323242188,113.00599337284724,109.29028431114466,110.7425689136842,9716900,0
2016-10-27,107.32315826416016,112.87970930341632,106.66258822293489,111.80628761854584,20146350,0
2016-10-28,104.19029998779295,107.536862487007,102.26201865485125,107.3522965743078,14524330,0
2016-11-01,103.04888153076172,105.88058947590903,102.61173534289644,105.59401314635328,9037750,0
2016-11-02,99.07089233398438,101.99974146014274,98.65803327304086,101.80545920287112,13298860,0
2016-11-03,100.13945770263672,101.62573843606268,98.59974823774937,100.03746211346044,9680280,0
2016-11-04,96.47718811035156,100.65917788075512,94.23805059265317,100.54260407749126,16667440,0
2016-11-07,96.21005249023438,99.90146763228437,95.704906711901,98.09462170462758,10632580,0
2016-11-08,95.55918884277344,97.32718406159576,94.42261466457884,96.82203833542196,9603360,0
2016-11-09,90.26006317138672,90.7797723166644,81.22579685621014,89.37120733945858,33848550,0
2016-11-10,90.2649154663086,95.1317625199497,89.75006079612773,92.28548362332204,17539210,0
2016-11-11,83.35808563232422,89.37121659905925,82.5712327273917,89.37121659905925,27806070,0
2016-11-15,79.17608642578125,84.3780767685408,74.05181936587407,84.3780767685408,43683530,0
2016-11-16,87.408935546875,91.5763475568148,78.05895807130912,80.33694635796695,77573480,0
2016-11-17,84.62578582763672,87.76834997292889,83.5426477603525,87.76834997292889,19293840,0
2016-11-18,85.33006286621094,87.56920026542828,84.02835548324538,84.70835077115385,16472760,0
2016-11-21,80.84207153320312,86.59776603864171,79.21979191948199,86.59776603864171,20767910,0
2016-11-22,83.3483657836914,83.83407885373299,80.65265676268201,82.57607636966641,14340860,0
2016-11-23,82.59550476074219,84.65492332765764,82.03693031231731,84.61121093235452,11615950,0
2016-11-24,79.72492980957031,82.65377854369281,79.28292921033858,82.32835173005608,16130900,0
2016-11-25,85.281494140625,85.87406462627212,79.97264690342114,80.72550357729011,16230360,0
2016-11-28,85.41263580322266,87.33120071112178,83.32892283920701,85.11635057056232,18188630,0
2016-11-29,88.13263702392578,89.98320267584677,85.86435782608453,85.92264102413135,25464460,0
2016-11-30,89.35177612304688,90.13377443161323,88.3074886165602,88.39977528207316,17753150,0
2016-12-01,88.80776977539062,90.33290841286596,88.39977260364653,89.95405283747604,9974750,0
2016-12-02,86.1169204711914,88.39977019730483,85.48549205893214,87.8169160519088,18182210,0
2016-12-05,87.64691925048828,88.18606103773575,85.97121069381956,86.16549295116928,7978130,0
2016-12-06,87.2389144897461,89.7500498755269,86.7774886100535,87.74891463525577,8784340,0
2016-12-07,86.55892944335938,88.47263271309481,85.06293229877852,88.07920631231934,8880280,0
2016-12-08,88.55034637451172,88.97291436311765,87.82663866174,88.20549425388182,10019200,0
2016-12-09,87.07378387451172,89.14777334102571,86.60749606768874,88.7689177404666,6517670,0
2016-12-12,81.94950103759766,87.1126327935902,81.01693293186165,87.1126327935902,23954250,0
2016-12-13,81.2840805053711,81.93007232890429,78.19979972555151,79.65693885087235,29139710,0
2016-12-14,82.44979095458984,83.33379227074688,80.90036512579115,81.57065151226658,14235920,0
2016-12-15,82.94036865234375,84.21294205036973,80.73037991345687,81.12380634984959,8334950,0
2016-12-16,82.64894104003906,83.83408216355352,82.37694289590006,83.63007614405569,6264590,0
2016-12-19,79.93865203857422,82.88207183928799,79.55008012903012,82.88207183928799,8083120,0
2016-12-20,78.27752685546875,80.57980226149235,76.38324127311947,80.14266342554694,20296040,0
2016-12-21,76.60667419433594,79.151813621704,76.0675323324631,78.7826669056938,16082650,0
2016-12-22,74.35295867919922,76.23752778865898,73.87696193916834,76.23752778865898,18362220,0
2016-12-23,78.58349609375,80.42435235213686,73.95465220399315,75.4506490017146,33652970,0
2016-12-26,78.6855239868164,79.7832329496418,75.97038947489474,78.6855239868164,21339160,0
2016-12-27,78.66123962402344,80.42438065090808,77.65095542807319,78.78266790606466,35055640,0
2016-12-28,79.6763687133789,81.68722052600621,78.78265844363193,79.3023749858154,21246090,0
2016-12-29,80.95379638671875,81.57550852263306,79.29265857875461,79.65694338080095,15940840,0
2016-12-30,81.81350708007812,83.02778970140108,80.91979684951873,81.59979215290241,8425640,0
2017-01-02,84.51892852783203,84.8929296664143,81.79407791237631,82.76550405105723,9499670,0
2017-01-03,85.87407684326172,86.35978993919488,83.4697985006713,84.51407869237013,12602640,0
2017-01-04,84.69864654541016,86.55406659757458,84.31979094807309,86.17521100023752,9714280,0
2017-01-05,87.40406799316406,87.71978594463499,85.00464417211639,85.81092967037978,14234470,0
2017-01-06,85.3349380493164,88.87578338375452,85.08721961827665,88.49692774834614,40406250,0
2017-01-09,85.31549835205078,86.82121184368745,85.00950415564986,86.24321210069535,6153810,0
2017-01-10,87.40406799316406,87.6177829359706,85.49035725616997,85.94207427826443,11472930,0
2017-01-11,87.05435943603516,88.3512125623738,86.55407552101518,87.91407372388444,20051890,0
2017-01-12,86.57351684570312,88.3949412070474,86.06837100577594,87.67122592603785,7377500,0
2017-01-13,87.43319702148438,87.96262983964148,86.27234321395635,86.76777256364974,8211850,0
2017-01-16,89.14777374267578,89.38092135283433,86.88921092829034,87.42835273326789,11175040,0
2017-01-17,88.82233428955078,89.8180474257662,88.44834061427443,89.75004790195302,8495540,0
2017-01-18,90.37664794921876,91.119788464059,88.88550504482264,89.24493543824248,15251440,0
2017-01-19,89.98320007324219,90.56606168242594,88.98263234161305,90.32320514906378,5989970,0
2017-01-20,88.17634582519531,90.34262933807834,87.81692290337844,89.83749101569562,6978570,0
2017-01-23,90.3086395263672,90.50778369021648,87.92864813223721,88.34150726105707,8296480,0
2017-01-24,90.31834411621094,90.82348986068868,89.46834624152766,90.82348986068868,8262880,0
2017-01-25,97.1280517578125,97.72547681135563,90.45921279437655,90.45921279437655,38749460,0
2017-01-27,96.73947143554688,99.08546645720978,96.3023326363224,97.14261417373508,13869160,0
2017-01-30,102.4660415649414,102.87403880106892,96.08862602051104,96.17119636034204,48663840,0
2017-01-31,100.72718048095705,104.13688095209956,100.12974805885132,102.86431505946538,23045840,0
2017-02-01,103.56858825683594,103.93287303266024,99.57117205864704,100.9311700373364,18603790,0
2017-02-02,102.40288543701172,105.29773112728024,101.99974270741995,103.69002208281,16817290,0
2017-02-03,101.7423324584961,103.74833010681613,101.25176485312578,102.51461457562375,9030790,0
2017-02-06,104.30203247070312,105.44831566896636,102.00946607417669,102.58260396761146,12180630,0
2017-02-07,103.06346893310548,104.42832162526848,102.23289623032832,103.94260850143002,6587860,0
2017-02-08,101.94631958007812,103.88431746618625,99.57118288002974,102.97117449056736,10462970,0
2017-02-09,101.11089324951172,103.1314614865146,99.6683247765384,102.77689300532596,9168710,0
2017-02-10,102.52916717529295,102.87402670594145,100.83403335375648,101.5334539285738,6433910,0
2017-02-13,102.8691635131836,103.94259261380635,101.34402483390402,102.6797357202964,4844760,0
2017-02-14,102.92259979248048,103.84545910122488,102.48546098034446,103.35974601600998,4381000,0
2017-02-15,101.06717681884766,103.45688424153852,99.95975160861026,103.00031276845247,6792040,0
2017-02-16,106.30801391601562,107.43972622289203,100.54260232807562,101.11574017518244,10350070,0
2017-02-17,105.83687591552734,108.60544636789342,105.02088150824837,107.82830248452868,14088530,0
2017-02-20,106.45858764648438,107.77972779626576,100.54260598238118,106.17201871251535,6175650,0
2017-02-21,106.45858764648438,107.4348756652572,105.3997367061677,106.0991647162159,3354820,0
2017-02-22,104.54973602294922,107.26001578343396,103.45688163943406,106.37115999547446,10006320,0
2017-02-23,103.76773834228516,106.75973258504612,103.60259767982323,105.2054522678304,11961770,0
2017-02-27,106.04087829589844,107.2454446035927,103.84545320029017,104.0251646599618,12234400,0
2017-02-28,107.6534423828125,108.70258437174004,106.46830132991953,106.63830386557288,12574750,0
2017-03-01,104.51087951660156,109.66429544305836,104.00087931504856,108.79972677853326,20450870,0
2017-03-02,101.87831115722656,105.84658584428152,98.99803635873636,105.20544847900425,25871530,0
